date,sector,price,s5_key,s5v_key,macro_cell,trend_triad,pivot_type,stereotype,days_to_pivot
1999-10-01,XLK,15.236224174499512,~|~|<|-,<|<|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
1999-10-04,XLK,15.607837677001953,~|~|~|+,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|UP,NONE,NONE,0
1999-10-05,XLK,15.700746536254883,~|~|~|+,<|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
1999-10-06,XLK,15.892349243164062,~|~|~|+,<|<|<|-,P_HOT × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
1999-10-07,XLK,15.811064720153809,~|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
1999-10-08,XLK,15.799449920654297,~|~|~|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|UP,NONE,NONE,0
1999-10-11,XLK,15.956221580505371,~|~|~|+,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
1999-10-12,XLK,15.671709060668945,~|~|~|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
1999-10-13,XLK,15.259450912475586,~|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
1999-10-14,XLK,15.172350883483887,~|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
1999-10-15,XLK,14.812348365783691,~|~|<|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
1999-10-18,XLK,14.678801536560059,~|<|<|-,<|~|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
1999-10-19,XLK,14.446540832519531,~|<|<|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-10-20,XLK,15.027193069458008,~|~|<|+,~|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-10-21,XLK,14.78331470489502,~|~|~|+,<|<|~|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-10-22,XLK,14.81815242767334,~|~|~|+,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-10-25,XLK,14.858804702758789,~|~|~|-,<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
1999-10-26,XLK,14.864605903625488,~|~|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-10-27,XLK,14.847184181213379,~|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-10-28,XLK,15.230420112609863,~|~|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-10-29,XLK,15.79364013671875,~|~|>|+,~|>|~|+,P_HOT × V_HOT,UP|UP|UP,NONE,NONE,0
1999-11-01,XLK,15.770419120788574,~|~|>|-,<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-02,XLK,15.700746536254883,~|~|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-03,XLK,15.933003425598145,~|>|>|+,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-04,XLK,16.054935455322266,>|>|>|-,<|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-05,XLK,16.22913360595703,>|>|>|+,<|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-08,XLK,16.39171600341797,>|>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-09,XLK,16.211713790893555,>|>|>>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-10,XLK,16.496240615844727,>|>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-11,XLK,16.72268295288086,>|>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-12,XLK,16.815589904785156,>|>|>|+,<|~|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-15,XLK,16.74009895324707,>|>|>|-,<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
1999-11-16,XLK,17.094301223754883,>|>|>>|+,<|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-17,XLK,16.93171501159668,>|>|>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-18,XLK,17.506563186645508,>|>|>|+,~|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-19,XLK,17.669139862060547,>|>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-22,XLK,17.77946662902832,>|>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-23,XLK,17.622684478759766,>|>|>|-,~|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-24,XLK,17.89559555053711,>|>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-11-26,XLK,18.034948348999023,>|>>|>|+,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|DN,NONE,NONE,0
1999-11-29,XLK,17.878173828125,>|>|~|-,<|<|<|+,P_HOT × V_COLD,UP|UP|DN,NONE,NONE,0
1999-11-30,XLK,17.343976974487305,>|>>|~|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-01,XLK,17.51236343383789,>|>>|~|+,<|<|<|+,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
1999-12-02,XLK,17.930437088012695,>|>>|>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-03,XLK,18.441404342651367,>>|>>|>|+,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-06,XLK,18.569137573242188,>>|>>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-07,XLK,18.6156005859375,>>|>>|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-08,XLK,18.418167114257812,>>|>|>|-,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-09,XLK,18.37173080444336,>>|>|~|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-10,XLK,18.46462631225586,>|>>|>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-13,XLK,18.58656883239746,>|>|~|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-14,XLK,18.232376098632812,>|>|~|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-15,XLK,18.60398292541504,>|>|~|+,~|~|~|+,P_HOT × V_HOT,UP|UP|UP,NONE,NONE,0
1999-12-16,XLK,18.952367782592773,>|>|~|+,<|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-17,XLK,19.161781311035156,>|>|~|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-20,XLK,19.347599029541016,>|>|>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-21,XLK,19.71922492980957,>|>|>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-22,XLK,19.71922492980957,>|>|>|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
1999-12-23,XLK,19.823734283447266,>|>|>|-,<|<<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
1999-12-27,XLK,19.97471046447754,>|>|~|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
1999-12-28,XLK,19.78889274597168,>|>|>|+,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
1999-12-29,XLK,20.10825538635254,>>|>|>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
1999-12-30,XLK,20.090839385986328,>>|>>|>|-,<<|<<|<<|+,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
1999-12-31,XLK,20.02115821838379,>>|>|>|+,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2000-01-03,XLK,20.601825714111328,>>|>>|>|-,~|~|~|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-01-04,XLK,19.55663299560547,>>|>|~|-,~|~|~|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-01-05,XLK,19.26630401611328,>>|~|~|-,~|>|>|+,P_HOT × V_HOT,DN|DN|DN,NONE,NONE,0
2000-01-06,XLK,18.627573013305664,>>|~|<|-,~|~|~|-,P_NEUTRAL × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-07,XLK,18.952739715576172,>>|~|~|+,~|~|~|+,P_HOT × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-10,XLK,19.672767639160156,>>|>|~|+,<|~|~|-,P_HOT × V_NEUTRAL,DN|UP|DN,NONE,NONE,0
2000-01-11,XLK,19.11533546447754,>>|~|~|-,<|<|~|-,P_HOT × V_NEUTRAL,DN|UP|DN,NONE,NONE,0
2000-01-12,XLK,19.03404426574707,>>|>|~|-,<|<|~|+,P_HOT × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-13,XLK,19.208234786987305,>>|>|~|+,<|<|<|-,P_HOT × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-14,XLK,19.6495418548584,>>|>|~|-,~|~|~|+,P_HOT × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-18,XLK,19.754058837890625,>|>|~|+,<|~|~|+,P_HOT × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-19,XLK,19.78889274597168,>>|>|>|+,<|<|~|-,P_HOT × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-20,XLK,19.905038833618164,>>|>|>|-,<|~|~|+,P_HOT × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-01-21,XLK,19.928258895874023,>>|>|~|-,~|~|~|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-01-24,XLK,19.277915954589844,>>|>|~|-,~|~|~|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-01-25,XLK,19.6901912689209,>>|>|~|+,<|<|~|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-01-26,XLK,19.0456485748291,>>|>|~|-,<|<|<|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-01-27,XLK,18.859844207763672,>|~|~|-,~|~|<|-,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-01-28,XLK,18.1862735748291,>|~|<|-,~|~|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-01-31,XLK,18.7901611328125,>|~|<|+,~|~|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-01,XLK,19.18501091003418,>|~|~|+,<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-02-02,XLK,19.32436752319336,>|~|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-03,XLK,19.881792068481445,>|>|~|+,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-04,XLK,20.11406707763672,>|>|~|-,<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2000-02-07,XLK,20.346332550048828,>|>|~|+,<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2000-02-08,XLK,20.532148361206055,>|>|~|+,~|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-09,XLK,20.276655197143555,>|~|~|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-10,XLK,20.75859832763672,>|~|~|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-02-11,XLK,20.20697021484375,>|~|~|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-02-14,XLK,20.218582153320312,>|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-02-15,XLK,20.276655197143555,>|~|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-02-16,XLK,20.172128677368164,>|~|~|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-02-17,XLK,20.625036239624023,>|~|~|+,<|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-02-18,XLK,19.928258895874023,>|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-02-22,XLK,19.881792068481445,>|~|~|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-23,XLK,20.48568344116211,>|~|~|+,<|~|~|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-24,XLK,20.741186141967773,>|~|~|+,~|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-25,XLK,20.543752670288086,~|~|~|-,<|<|~|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-28,XLK,20.299884796142578,~|~|~|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-02-29,XLK,20.764406204223633,>|~|~|+,~|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-01,XLK,20.97344398498535,~|~|>|+,~|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-02,XLK,21.182479858398438,~|~|~|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-03,XLK,21.768951416015625,>|~|>|+,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-03-06,XLK,21.734106063842773,>|~|>|+,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|DN,NONE,NONE,0
2000-03-07,XLK,21.136024475097656,>|~|>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-08,XLK,21.507654190063477,>|~|~|-,~|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-09,XLK,22.157983779907227,>|>|>|+,~|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-10,XLK,22.20444107055664,>|>|>|+,~|~|~|+,P_HOT × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-03-13,XLK,21.879270553588867,>|~|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-03-14,XLK,21.379905700683594,>|~|~|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-03-15,XLK,21.00828742980957,>|~|~|-,~|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-16,XLK,21.739917755126953,>|~|~|+,~|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-17,XLK,22.250896453857422,>|>|~|+,~|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-20,XLK,22.157983779907227,>|>|~|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-21,XLK,22.7386531829834,>|>|~|+,~|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-22,XLK,23.133502960205078,>|>|~|+,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-23,XLK,23.57480239868164,>|>|~|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-24,XLK,23.778032302856445,>|>|>|+,~|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-03-27,XLK,23.96965217590332,>>|>|~|-,<<|<|<<|-,P_HOT × V_COLD,DN|DN|DN,NONE,NONE,0
2000-03-28,XLK,23.388986587524414,>|>|~|-,<|<|<|+,P_HOT × V_COLD,DN|DN|DN,NONE,NONE,0
2000-03-29,XLK,22.70380973815918,>|~|~|-,~|<|<|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-03-30,XLK,22.088308334350586,>|~|<|-,~|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-03-31,XLK,22.506391525268555,>|~|~|+,~|~|~|+,P_HOT × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-04-03,XLK,21.55409812927246,>|~|<|-,~|~|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-04-04,XLK,21.345062255859375,~|~|<|-,>|>|>|+,P_NEUTRAL × V_HOT,DN|UP|UP,NONE,NONE,0
2000-04-05,XLK,21.484424591064453,~|~|<|+,>|~|~|-,P_NEUTRAL × V_HOT,DN|UP|UP,NONE,NONE,0
2000-04-06,XLK,21.763145446777344,>|~|<|+,~|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|UP|UP,NONE,NONE,0
2000-04-07,XLK,22.506391525268555,>|~|~|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-04-10,XLK,21.69346046447754,~|~|<|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-04-11,XLK,21.159252166748047,~|~|<|-,~|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-04-12,XLK,19.78889274597168,~|<|<<|-,~|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-04-13,XLK,19.411468505859375,~|<|<<|-,~|~|~|-,P_COLD × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-04-14,XLK,18.395313262939453,~|<<|<<|-,>|~|>|+,P_COLD × V_HOT,UP|UP|UP,NONE,NONE,0
2000-04-17,XLK,19.394046783447266,~|<|<<|+,~|~|~|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-04-18,XLK,20.497295379638672,~|<|<|+,~|~|~|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-04-19,XLK,19.823734283447266,~|<|<|-,<|<|<|-,P_COLD × V_COLD,UP|DN|DN,NONE,NONE,0
2000-04-20,XLK,19.6495418548584,~|<|<|+,<|<|<|-,P_NEUTRAL × V_COLD,UP|DN|DN,NONE,NONE,0
2000-04-24,XLK,19.0456485748291,~|<|<|-,<|<|<|+,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-04-25,XLK,20.148902893066406,~|<|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-04-26,XLK,19.76566505432129,~|<|<|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-04-27,XLK,20.381162643432617,~|<|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-04-28,XLK,20.439239501953125,~|<|~|+,<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-05-01,XLK,20.729570388793945,~|~|~|+,<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-02,XLK,20.346332550048828,~|<|~|-,<|<<|<<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-03,XLK,19.4637393951416,~|<|~|-,<|<|<<|+,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-04,XLK,19.32436752319336,~|<|~|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|DN|UP,NONE,NONE,0
2000-05-05,XLK,19.8527774810791,~|<|~|+,<<|<<|<<|+,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-08,XLK,19.150169372558594,~|<|<|-,<<|<<|<<|+,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-09,XLK,18.795969009399414,~|<|<|-,<|<|<|+,P_COLD × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-10,XLK,17.884334564208984,~|<|<|-,<|<|~|+,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-05-11,XLK,18.389493942260742,~|<|<|+,<|<|~|-,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-05-12,XLK,18.627573013305664,~|<|<|-,<|<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-05-15,XLK,18.975969314575195,~|<|<|+,<<|<<|<<|-,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2000-05-16,XLK,19.545013427734375,~|<|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-05-17,XLK,19.26630401611328,~|<|~|-,<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-18,XLK,18.778545379638672,~|<|<|-,<<|<<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,NONE,NONE,0
2000-05-19,XLK,18.04691505432129,~|<|<|-,<|<|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-05-22,XLK,17.965627670288086,~|<|<<|-,~|<|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,NONE,NONE,0
2000-05-23,XLK,17.094633102416992,~|<<|<<|-,<|<|~|-,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-05-24,XLK,17.768192291259766,~|<|<|+,~|~|>|+,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-05-25,XLK,17.477872848510742,~|<<|<|-,~|<|~|-,P_COLD × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-05-26,XLK,17.535934448242188,~|<<|<|-,<<|<<|<<|-,P_COLD × V_COLD,UP|UP|UP,NONE,NONE,0
2000-05-30,XLK,18.674030303955078,~|<|~|+,<|<|~|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-05-31,XLK,18.314023971557617,~|<|~|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-06-01,XLK,19.138553619384766,~|~|~|+,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-06-02,XLK,20.009544372558594,~|~|>|+,~|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-06-05,XLK,20.067617416381836,~|~|>|-,<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-06,XLK,19.78889274597168,~|~|>|+,<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-07,XLK,20.160518646240234,~|~|>|+,<|<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-08,XLK,20.067617416381836,~|~|>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-06-09,XLK,20.11406707763672,~|>|>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-12,XLK,19.695987701416016,~|~|>|-,<<|<<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-13,XLK,20.11406707763672,~|~|>|-,<|<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-14,XLK,19.74243927001953,~|~|~|-,<|<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-15,XLK,20.137292861938477,~|~|>|+,<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-16,XLK,20.20697021484375,~|~|~|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-06-19,XLK,20.845701217651367,~|~|>|+,<|<|<|-,P_HOT × V_COLD,UP|UP|UP,NONE,NONE,0
2000-06-20,XLK,20.90376853942871,~|~|>|+,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-06-21,XLK,21.08957290649414,~|~|>|+,<<|<|<|-,P_HOT × V_COLD,UP|DN|DN,NONE,NONE,0
2000-06-22,XLK,20.439239501953125,~|>|~|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-06-23,XLK,20.00374412536621,~|~|~|-,<<|<|<|-,P_NEUTRAL × V_COLD,UP|DN|DN,NONE,NONE,0
2000-06-26,XLK,20.137292861938477,~|~|~|+,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-06-27,XLK,19.939870834350586,~|~|~|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-06-28,XLK,20.137292861938477,~|~|~|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,NONE,NONE,0
2000-06-29,XLK,19.74243927001953,~|~|~|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|DN|UP,NONE,NONE,0
2000-06-30,XLK,20.137292861938477,~|~|~|+,<|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|DN|UP,NONE,NONE,0
2000-07-03,XLK,20.276655197143555,~|~|~|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|DN|DN,NONE,NONE,0
2000-07-05,XLK,19.626310348510742,~|~|<|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-07-06,XLK,19.928258895874023,~|~|<|+,<|<|~|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-07-07,XLK,20.2534236907959,~|~|~|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
2000-07-10,XLK,20.03276824951172,~|~|~|-,<<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,NONE,NONE,0
2000-07-11,XLK,19.870182037353516,~|~|~|-,<|<|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,NONE,NONE,0
